timestamp,price,session,weekday,mfe_up_pips,mfe_down_pips,tau_up_min,tau_down_min,mae_up_pips,mae_down_pips,up_exists,down_exists,direction,early_impulse,efficiency,early_mae,breakout_strength,zone_label,zone_type
2024-01-15T08:00:00.000000000Z,1.09568,london,monday,6.8,11.7,3,62,0.0,6.8,1,1,LONG,0.6176,0.3208,0.0,0.0,BAD,CONTINUATION
2024-01-15T08:01:00.000000000Z,1.0957,london,monday,6.6,11.9,2,61,0.0,6.6,1,1,LONG,0.5152,0.3056,0.0,0.0,BAD,CONTINUATION
2024-01-15T08:02:00.000000000Z,1.09582,london,monday,5.4,13.1,7,60,0.3,5.4,1,1,LONG,0.6111,0.2512,0.0,0.0,BAD,CONTINUATION
2024-01-15T08:03:00.000000000Z,1.09602,london,monday,3.4,15.1,8,57,2.3,3.4,1,1,LONG,0.1176,0.1667,0.0002,0.0,BAD,CONTINUATION
2024-01-15T08:04:00.000000000Z,1.09596,london,monday,4.0,14.5,7,56,1.7,4.0,1,1,LONG,0.425,0.1951,0.0002,0.0,BAD,CONTINUATION
2024-01-15T08:05:00.000000000Z,1.09601,london,monday,3.5,15.0,6,55,2.2,3.5,1,1,LONG,1.0,0.157,0.0002,0.0,BAD,CONTINUATION
2024-01-15T08:06:00.000000000Z,1.09593,london,monday,4.3,14.2,3,55,1.4,4.3,1,1,LONG,0.9535,0.1982,0.0001,0.0,BAD,CONTINUATION
2024-01-15T08:07:00.000000000Z,1.09579,london,monday,5.7,13.6,2,55,0.0,5.7,1,1,LONG,0.9649,0.2808,0.0,0.0,BAD,CONTINUATION
2024-01-15T08:08:00.000000000Z,1.09599,london,monday,3.7,15.6,3,52,0.0,3.7,1,1,LONG,0.8378,0.1979,0.0,0.0,BAD,CONTINUATION
2024-01-15T08:09:00.000000000Z,1.0962,london,monday,1.6,17.7,,21,0.0,1.6,0,1,SHORT,0.0226,0.9833,0.0002,0.0,BAD,CONTINUATION
2024-01-15T08:10:00.000000000Z,1.0962,london,monday,1.6,17.7,,20,0.0,1.6,0,1,SHORT,0.0226,0.9415,0.0002,0.0,BAD,CONTINUATION
2024-01-15T08:11:00.000000000Z,1.09634,london,monday,0.2,19.1,,5,0.0,0.0,0,1,SHORT,0.2304,0.9183,0.0,0.0,BAD,CONTINUATION
2024-01-15T08:12:00.000000000Z,1.09613,london,monday,2.3,17.0,,20,0.0,2.3,0,1,SHORT,0.0882,0.8718,0.0002,0.0,BAD,CONTINUATION
2024-01-15T08:13:00.000000000Z,1.09612,london,monday,2.4,16.9,,19,0.0,2.4,0,1,SHORT,0.1657,0.8125,0.0002,0.0,BAD,CONTINUATION
2024-01-15T08:14:00.000000000Z,1.0963,london,monday,0.6,18.7,,2,0.0,0.4,0,1,SHORT,0.2406,0.9791,0.0,0.0,BAD,CONTINUATION
2024-01-15T08:15:00.000000000Z,1.09634,london,monday,0.2,19.1,,1,0.0,0.0,0,1,SHORT,0.2618,1.016,0.0,0.0,BAD,CONTINUATION
2024-01-15T08:16:00.000000000Z,1.09601,london,monday,3.5,15.8,8,44,0.0,3.5,1,1,LONG,0.4571,0.2244,0.0,0.0,BAD,CONTINUATION
2024-01-15T08:17:00.000000000Z,1.0961,london,monday,2.6,16.7,7,15,0.6,2.6,1,1,LONG,1.1538,0.1711,0.0001,0.0,BAD,CONTINUATION
2024-01-15T08:18:00.000000000Z,1.09608,london,monday,2.8,16.5,6,18,0.4,2.8,1,1,LONG,0.8214,0.1806,0.0,0.0,BAD,CONTINUATION
2024-01-15T08:19:00.000000000Z,1.0961,london,monday,2.6,16.7,5,13,0.6,2.6,1,1,LONG,0.5769,0.1595,0.0001,0.0,BAD,CONTINUATION
2024-01-15T08:20:00.000000000Z,1.09604,london,monday,3.2,16.3,4,40,0.0,3.2,1,1,LONG,0.0313,0.1916,0.0,0.0,BAD,CONTINUATION
2024-01-15T08:21:00.000000000Z,1.09615,london,monday,2.1,17.4,,11,0.0,2.1,0,1,SHORT,0.0805,1.0875,0.0002,0.0,BAD,CONTINUATION
2024-01-15T08:22:00.000000000Z,1.09606,london,monday,3.0,17.6,2,14,0.0,3.0,1,1,LONG,0.8,0.1765,0.0,0.0,BAD,CONTINUATION
2024-01-15T08:23:00.000000000Z,1.09613,london,monday,2.3,19.3,,9,0.0,2.3,0,1,SHORT,0.1192,1.1287,0.0002,0.0,BAD,CONTINUATION
2024-01-15T08:24:00.000000000Z,1.09636,london,monday,0.0,23.1,,6,0.0,0.0,0,1,SHORT,0.1645,1.4808,0.0,0.0,BAD,CONTINUATION
2024-01-15T08:25:00.000000000Z,1.09634,london,monday,0.0,22.9,,5,0.0,0.0,0,1,SHORT,0.1441,1.4586,0.0,0.0,BAD,CONTINUATION
2024-01-15T08:26:00.000000000Z,1.09634,london,monday,0.0,22.9,,4,0.0,0.0,0,1,SHORT,0.2183,1.3161,0.0,0.0,BAD,CONTINUATION
2024-01-15T08:27:00.000000000Z,1.0963,london,monday,0.0,22.5,,3,0.0,0.0,0,1,SHORT,0.1511,1.2363,0.0,0.0,BAD,CONTINUATION
2024-01-15T08:28:00.000000000Z,1.09616,london,monday,0.8,21.1,,2,0.0,0.8,0,1,SHORT,0.0758,1.2267,0.0001,0.0,BAD,CONTINUATION
2024-01-15T08:29:00.000000000Z,1.09624,london,monday,0.0,23.0,,1,0.0,0.0,0,1,SHORT,0.1696,1.2849,0.0,0.0,BAD,CONTINUATION
2024-01-15T08:30:00.000000000Z,1.0959,london,monday,1.5,20.6,,31,0.0,1.5,0,1,SHORT,0.0097,1.3919,0.0001,0.0,BAD,CONTINUATION
2024-01-15T08:31:00.000000000Z,1.09598,london,monday,0.7,21.4,,29,0.0,0.7,0,1,SHORT,0.0093,1.4459,0.0001,0.0,BAD,CONTINUATION
2024-01-15T08:32:00.000000000Z,1.09584,london,monday,2.1,20.6,,30,0.0,2.1,0,1,SHORT,0.0583,1.5373,0.0002,0.0,BAD,CONTINUATION
2024-01-15T08:33:00.000000000Z,1.09585,london,monday,2.0,20.7,,28,0.0,2.0,0,1,SHORT,0.0531,1.5564,0.0002,0.0,BAD,CONTINUATION
2024-01-15T08:34:00.000000000Z,1.09584,london,monday,2.1,20.6,,28,0.0,2.1,0,1,SHORT,0.0388,1.5147,0.0002,0.0,BAD,CONTINUATION
2024-01-15T08:35:00.000000000Z,1.09585,london,monday,2.0,21.3,,26,0.0,2.0,0,1,SHORT,0.0469,1.5435,0.0002,0.0,BAD,CONTINUATION
2024-01-15T08:36:00.000000000Z,1.0958,london,monday,2.5,21.0,,26,0.0,2.5,0,1,SHORT,0.0095,1.4384,0.0003,0.0,BAD,CONTINUATION
2024-01-15T08:37:00.000000000Z,1.09585,london,monday,2.0,22.7,,24,0.0,2.0,0,1,SHORT,0.022,1.5874,0.0002,0.0,BAD,CONTINUATION
2024-01-15T08:38:00.000000000Z,1.09595,london,monday,1.0,25.4,,22,0.0,1.0,0,1,SHORT,0.0591,1.9098,0.0001,0.0,BAD,CONTINUATION
2024-01-15T08:39:00.000000000Z,1.09605,london,monday,0.0,26.4,,21,0.0,0.0,0,1,SHORT,0.0795,2.0787,0.0,0.0,BAD,CONTINUATION
2024-01-15T08:40:00.000000000Z,1.09601,london,monday,0.0,26.0,,20,0.0,0.0,0,1,SHORT,0.0731,2.08,0.0,0.0,BAD,CONTINUATION
2024-01-15T08:41:00.000000000Z,1.09582,london,monday,1.9,24.1,,21,0.0,1.9,0,1,SHORT,0.0498,2.0424,0.0002,0.0,BAD,CONTINUATION
2024-01-15T08:42:00.000000000Z,1.0959,london,monday,1.1,25.2,,19,0.0,1.1,0,1,SHORT,0.123,2.0826,0.0001,0.0,BAD,CONTINUATION
2024-01-15T08:43:00.000000000Z,1.09598,london,monday,0.3,26.0,,17,0.0,0.3,0,1,SHORT,0.2308,1.9403,0.0,0.0,BAD,CONTINUATION
2024-01-15T08:44:00.000000000Z,1.09601,london,monday,0.0,26.3,,16,0.0,0.0,0,1,SHORT,0.2281,1.9627,0.0,0.0,BAD,CONTINUATION
2024-01-15T08:45:00.000000000Z,1.09584,london,monday,1.6,24.6,,17,0.0,1.6,0,1,SHORT,0.1545,2.0164,0.0002,0.0,BAD,CONTINUATION
2024-01-15T08:46:00.000000000Z,1.09596,london,monday,0.4,25.8,,14,0.0,0.4,0,1,SHORT,0.1938,2.3455,0.0,0.0,BAD,CONTINUATION
2024-01-15T08:47:00.000000000Z,1.096,london,monday,0.0,26.2,,13,0.0,0.0,0,1,SHORT,0.1679,2.2586,0.0,0.0,BAD,CONTINUATION
2024-01-15T08:48:00.000000000Z,1.09585,london,monday,1.1,24.7,,13,0.0,1.1,0,1,SHORT,0.1377,2.3302,0.0001,0.0,BAD,CONTINUATION
2024-01-15T08:49:00.000000000Z,1.09588,london,monday,0.8,25.0,,12,0.0,0.8,0,1,SHORT,0.176,2.2727,0.0001,0.0,BAD,CONTINUATION
2024-01-15T08:50:00.000000000Z,1.09596,london,monday,0.0,25.8,,10,0.0,0.0,0,1,SHORT,0.1783,2.3889,0.0,0.0,BAD,CONTINUATION
2024-01-15T08:51:00.000000000Z,1.09596,london,monday,0.0,25.8,,9,0.0,0.0,0,1,SHORT,0.1705,2.3455,0.0,0.0,BAD,CONTINUATION
2024-01-15T08:52:00.000000000Z,1.09596,london,monday,0.0,25.8,,8,0.0,0.0,0,1,SHORT,0.1589,2.2832,0.0,0.0,BAD,CONTINUATION
2024-01-15T08:53:00.000000000Z,1.09592,london,monday,0.3,25.4,,8,0.0,0.3,0,1,SHORT,0.1339,2.2679,0.0,0.0,BAD,CONTINUATION
2024-01-15T08:54:00.000000000Z,1.09595,london,monday,0.0,25.7,,6,0.0,0.0,0,1,SHORT,0.2101,2.0397,0.0,0.0,BAD,CONTINUATION
2024-01-15T08:55:00.000000000Z,1.09582,london,monday,0.2,24.4,,7,0.0,0.2,0,1,SHORT,0.127,1.9837,0.0,0.0,BAD,CONTINUATION
2024-01-15T08:56:00.000000000Z,1.0958,london,monday,0.4,24.2,,6,0.0,0.4,0,1,SHORT,0.1488,1.8906,0.0,0.0,BAD,CONTINUATION
2024-01-15T08:57:00.000000000Z,1.0958,london,monday,0.4,24.2,,5,0.0,0.4,0,1,SHORT,0.1901,1.7536,0.0,0.0,BAD,CONTINUATION
2024-01-15T08:58:00.000000000Z,1.09584,london,monday,0.0,24.6,,4,0.0,0.0,0,1,SHORT,0.2236,1.7698,0.0,0.0,BAD,CONTINUATION
2024-01-15T08:59:00.000000000Z,1.09582,london,monday,0.0,24.4,,3,0.0,0.0,0,1,SHORT,0.2377,1.7183,0.0,0.0,BAD,CONTINUATION
2024-01-15T09:00:00.000000000Z,1.0957,london,monday,0.0,23.2,,2,0.0,0.0,0,1,SHORT,0.1552,1.6571,0.0,0.0,BAD,CONTINUATION
2024-01-15T09:01:00.000000000Z,1.09559,london,monday,0.0,22.1,,15,0.0,0.0,0,1,SHORT,0.1267,1.6742,0.0,0.0,BAD,CONTINUATION
2024-01-15T09:02:00.000000000Z,1.09538,london,monday,2.1,20.0,,33,0.0,2.1,0,1,SHORT,0.05,1.5625,0.0002,0.0,BAD,CONTINUATION
2024-01-15T09:03:00.000000000Z,1.09541,london,monday,1.8,20.3,,32,0.0,1.8,0,1,SHORT,0.0296,1.6111,0.0002,0.0,BAD,CONTINUATION
2024-01-15T09:04:00.000000000Z,1.09546,london,monday,1.3,20.8,,31,0.0,1.3,0,1,SHORT,0.0192,1.6508,0.0001,0.0,BAD,CONTINUATION
2024-01-15T09:05:00.000000000Z,1.09546,london,monday,1.3,20.8,,30,0.0,1.3,0,1,SHORT,0.0288,1.625,0.0001,0.0,BAD,CONTINUATION
2024-01-15T09:06:00.000000000Z,1.09556,london,monday,0.3,21.8,,11,0.0,0.2,0,1,SHORT,0.1101,1.7302,0.0,0.0,BAD,CONTINUATION
2024-01-15T09:07:00.000000000Z,1.09551,london,monday,0.8,21.3,,11,0.0,0.7,0,1,SHORT,0.0329,1.6015,0.0001,0.0,BAD,CONTINUATION
2024-01-15T09:08:00.000000000Z,1.09544,london,monday,1.5,20.6,,27,0.0,1.5,0,1,SHORT,0.0,1.6349,0.0001,0.0,BAD,CONTINUATION
2024-01-15T09:09:00.000000000Z,1.0955,london,monday,0.9,21.2,,9,0.0,0.8,0,1,SHORT,0.0472,1.7097,0.0001,0.0,BAD,CONTINUATION
2024-01-15T09:10:00.000000000Z,1.09552,london,monday,0.7,21.4,,8,0.0,0.6,0,1,SHORT,0.0607,1.7398,0.0001,0.0,BAD,CONTINUATION
2024-01-15T09:11:00.000000000Z,1.09555,london,monday,0.4,21.7,,6,0.0,0.3,0,1,SHORT,0.0184,1.55,0.0,0.0,BAD,CONTINUATION
2024-01-15T09:12:00.000000000Z,1.09558,london,monday,0.1,22.0,,5,0.0,0.0,0,1,SHORT,0.0636,1.4474,0.0,0.0,BAD,CONTINUATION
2024-01-15T09:13:00.000000000Z,1.09541,london,monday,1.8,20.3,,22,0.0,1.8,0,1,SHORT,0.0049,1.4604,0.0002,0.0,BAD,CONTINUATION
2024-01-15T09:14:00.000000000Z,1.09551,london,monday,0.8,21.3,,4,0.0,0.0,0,1,SHORT,0.0516,1.6512,0.0,0.0,BAD,CONTINUATION
2024-01-15T09:15:00.000000000Z,1.09544,london,monday,1.5,20.6,,20,0.0,1.5,0,1,SHORT,0.1068,1.4714,0.0001,0.0,BAD,CONTINUATION
2024-01-15T09:16:00.000000000Z,1.09534,london,monday,2.5,19.6,14,19,1.0,2.5,1,1,LONG,1.48,0.1613,0.0001,0.0,BAD,CONTINUATION
2024-01-15T09:17:00.000000000Z,1.09529,london,monday,3.0,19.1,13,18,0.5,3.0,1,1,LONG,1.1,0.1987,0.0001,0.0,BAD,CONTINUATION
2024-01-15T09:18:00.000000000Z,1.09524,london,monday,3.5,18.6,12,17,0.0,3.5,1,1,LONG,1.7143,0.1966,0.0,0.0,BAD,CONTINUATION
2024-01-15T09:19:00.000000000Z,1.09534,london,monday,2.5,19.6,11,16,0.3,2.5,1,1,LONG,3.32,0.1381,0.0,0.0,BAD,CONTINUATION
2024-01-15T09:20:00.000000000Z,1.09531,london,monday,2.8,19.3,10,15,0.0,2.8,1,1,LONG,2.0714,0.14,0.0,0.0,BAD,CONTINUATION
2024-01-15T09:21:00.000000000Z,1.09548,london,monday,1.1,21.0,,13,0.0,1.1,0,1,SHORT,0.3714,1.129,0.0001,0.0,BAD,CONTINUATION
2024-01-15T09:22:00.000000000Z,1.09547,london,monday,1.2,20.9,,13,0.0,1.2,0,1,SHORT,0.3445,1.1,0.0001,0.0,BAD,CONTINUATION
2024-01-15T09:23:00.000000000Z,1.09542,london,monday,1.7,20.4,,12,0.0,1.7,0,1,SHORT,0.348,1.0794,0.0002,0.0,BAD,CONTINUATION
