trade_id,entry_time,node,pair,direction,score,mode,entry_price,entry_atr,margin,risk_usd,max_mfe,max_mae,exit_time,gross_r,net_r,exit_type,friction,final_balance
93,2025-12-15 02:35:00+00:00,EUR_USD__monday__sydney,EUR_USD,SHORT,0.6320514000000002,HARVESTER,1.17404,0.00025999999999995867,33.83905822316213,1.6919529111581062,0.0,0.8076923076926034,2025-12-15 02:40:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,83.24408322897884
94,2025-12-15 02:40:00+00:00,AUD_JPY__monday__sydney,AUD_JPY,SHORT,0.6990457999999999,HARVESTER,103.326,0.06035714285714582,33.29763329159154,1.6648816645795768,0.8284023668638175,0.0,2025-12-15 02:45:00+00:00,0.25,0.2,TARGET,0.05,83.57705956189476
95,2025-12-15 02:40:00+00:00,USD_JPY__monday__asia,USD_JPY,SHORT,0.6847398,HARVESTER,155.435,0.05785714285714505,33.29763329159154,1.6648816645795768,1.2962962962960507,0.0,2025-12-15 02:45:00+00:00,0.25,0.2,TARGET,0.05,83.91003589481068
96,2025-12-15 02:45:00+00:00,USD_JPY__monday__asia,USD_JPY,SHORT,0.7244208000000001,HARVESTER,155.4,0.05985714285714445,33.56401435792427,1.6782007178962135,0.6682577565630952,0.4677804295941191,2025-12-15 02:50:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,83.2387556076522
97,2025-12-15 02:45:00+00:00,USD_JPY__monday__asia,USD_JPY,SHORT,0.7244208000000001,HARVESTER,155.4,0.05985714285714445,33.56401435792427,1.6782007178962135,0.6682577565630952,0.4677804295941191,2025-12-15 02:50:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,82.56747532049371
98,2025-12-15 02:50:00+00:00,GBP_USD__monday__asia,GBP_USD,LONG,0.7206452,HARVESTER,1.33728,0.0003214285714285836,33.02699012819748,1.6513495064098742,0.0,1.9911111111109545,2025-12-15 02:55:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,81.90693551792977
99,2025-12-15 02:50:00+00:00,GBP_USD__monday__asia,GBP_USD,LONG,0.7206452,HARVESTER,1.33728,0.0003214285714285836,33.02699012819748,1.6513495064098742,0.0,1.9911111111109545,2025-12-15 02:55:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,81.24639571536582
100,2025-12-15 02:55:00+00:00,GBP_JPY__monday__asia,GBP_JPY,SHORT,0.7626944,HARVESTER,207.76,0.07335714285714394,32.498558286146334,1.6249279143073165,0.5998052580328617,0.5180136319378237,2025-12-15 03:00:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,80.59642454964289
101,2025-12-15 02:55:00+00:00,GBP_JPY__monday__asia,GBP_JPY,SHORT,0.7626944,HARVESTER,207.76,0.07335714285714394,32.498558286146334,1.6249279143073165,0.5998052580328617,0.5180136319378237,2025-12-15 03:00:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,79.94645338391996
102,2025-12-15 03:00:00+00:00,AUD_JPY__monday__sydney,AUD_JPY,LONG,0.6201566,HARVESTER,103.329,0.058000000000002876,31.978581353567982,1.5989290676783992,0.36206896551723716,0.9137931034481835,2025-12-15 03:05:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,79.3068817568486
103,2025-12-15 03:00:00+00:00,AUD_JPY__monday__sydney,AUD_JPY,LONG,0.6201566,HARVESTER,103.329,0.058000000000002876,31.978581353567982,1.5989290676783992,0.36206896551723716,0.9137931034481835,2025-12-15 03:05:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,78.66731012977723
104,2025-12-15 03:05:00+00:00,EUR_JPY__monday__asia,EUR_JPY,SHORT,0.759441,HARVESTER,182.458,0.06435714285714157,31.466924051910894,1.5733462025955447,1.103218645948936,0.0,2025-12-15 03:10:00+00:00,0.25,0.2,TARGET,0.05,78.98197937029634
105,2025-12-15 03:05:00+00:00,USD_JPY__monday__asia,USD_JPY,SHORT,0.7515455999999999,HARVESTER,155.374,0.06264285714285782,31.466924051910894,1.5733462025955447,1.1174458380842576,0.15963511972619288,2025-12-15 03:10:00+00:00,0.25,0.2,TARGET,0.05,79.29664861081545
106,2025-12-15 03:10:00+00:00,NZD_JPY__monday__asia,NZD_JPY,SHORT,0.775575,HARVESTER,89.78,0.08857142857143126,31.718659444326182,1.5859329722163091,0.6322580645160804,0.0,2025-12-15 03:15:00+00:00,0.25,0.2,TARGET,0.05,79.61383520525871
107,2025-12-15 03:10:00+00:00,EUR_JPY__monday__asia,EUR_JPY,SHORT,0.765329,HARVESTER,182.388,0.06314285714285615,31.718659444326182,1.5859329722163091,0.19004524886878846,0.5067873303164692,2025-12-15 03:15:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,78.97946201637218
108,2025-12-15 03:15:00+00:00,AUD_JPY__monday__sydney,AUD_JPY,SHORT,0.7385987999999999,HARVESTER,103.256,0.05557142857143101,31.591784806548873,1.5795892403274436,0.0,0.7557840616966536,2025-12-15 03:20:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,78.3476263202412
109,2025-12-15 03:15:00+00:00,EUR_USD__monday__asia,EUR_USD,SHORT,0.7245562,HARVESTER,1.17394,0.00026714285714284677,31.591784806548873,1.5795892403274436,0.48663101604266296,0.33689839572165176,2025-12-15 03:20:00+00:00,0.25,0.2,TARGET,0.05,78.66354416830669
110,2025-12-15 03:20:00+00:00,USD_CHF__monday__asia,USD_CHF,LONG,0.6740674,HARVESTER,0.79596,0.00019642857142856566,31.465417667322676,1.5732708833661337,0.0,0.7127272727274412,2025-12-15 03:25:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,78.03423581496023
111,2025-12-15 03:20:00+00:00,USD_CHF__monday__asia,USD_CHF,LONG,0.6740674,HARVESTER,0.79596,0.00019642857142856566,31.465417667322676,1.5732708833661337,0.0,0.7127272727274412,2025-12-15 03:25:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,77.40492746161377
112,2025-12-15 03:25:00+00:00,GBP_JPY__monday__asia,GBP_JPY,SHORT,0.6884298,HARVESTER,207.66,0.0738571428571443,30.961970984645507,1.5480985492322754,0.8123791102514656,0.0,2025-12-15 03:30:00+00:00,0.25,0.2,TARGET,0.05,77.71454717146023
113,2025-12-15 03:25:00+00:00,GBP_JPY__monday__asia,GBP_JPY,SHORT,0.6884298,HARVESTER,207.66,0.0738571428571443,30.961970984645507,1.5480985492322754,0.8123791102514656,0.0,2025-12-15 03:30:00+00:00,0.25,0.2,TARGET,0.05,78.02416688130668
114,2025-12-15 03:30:00+00:00,EUR_JPY__monday__asia,EUR_JPY,SHORT,0.7109108000000001,HARVESTER,182.406,0.06107142857142987,31.209666752522676,1.5604833376261338,0.7859649122807147,0.0,2025-12-15 03:35:00+00:00,0.25,0.2,TARGET,0.05,78.33626354883191
115,2025-12-15 03:30:00+00:00,EUR_JPY__monday__asia,EUR_JPY,SHORT,0.7109108000000001,HARVESTER,182.406,0.06107142857142987,31.209666752522676,1.5604833376261338,0.7859649122807147,0.0,2025-12-15 03:35:00+00:00,0.25,0.2,TARGET,0.05,78.64836021635713
116,2025-12-15 03:35:00+00:00,EUR_JPY__monday__asia,EUR_JPY,SHORT,0.6813748000000001,HARVESTER,182.378,0.060357142857142776,31.459344086542856,1.5729672043271428,0.6295857988162789,0.19881656804734507,2025-12-15 03:40:00+00:00,0.25,0.2,TARGET,0.05,78.96295365722256
117,2025-12-15 03:35:00+00:00,EUR_JPY__monday__asia,EUR_JPY,SHORT,0.6813748000000001,HARVESTER,182.378,0.060357142857142776,31.459344086542856,1.5729672043271428,0.6295857988162789,0.19881656804734507,2025-12-15 03:40:00+00:00,0.25,0.2,TARGET,0.05,79.27754709808798
118,2025-12-15 03:40:00+00:00,EUR_CHF__monday__asia,EUR_CHF,SHORT,0.6073297999999999,HARVESTER,0.93423,0.0001249999999999783,31.711018839235194,1.5855509419617597,0.0,0.5600000000002132,2025-12-15 03:45:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,78.64332672130328
119,2025-12-15 03:40:00+00:00,EUR_CHF__monday__sydney,EUR_CHF,SHORT,0.6045307999999999,HARVESTER,0.93423,0.0001249999999999783,31.711018839235194,1.5855509419617597,0.0,0.5600000000002132,2025-12-15 03:45:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,78.00910634451859
120,2025-12-15 03:45:00+00:00,EUR_USD__monday__asia,EUR_USD,SHORT,0.6916420000000001,HARVESTER,1.17352,0.0002571428571428288,31.203642537807433,1.5601821268903717,0.8944444444443582,0.038888888889147946,2025-12-15 03:50:00+00:00,0.25,0.2,TARGET,0.05,78.32114276989665
121,2025-12-15 03:45:00+00:00,EUR_USD__monday__asia,EUR_USD,SHORT,0.6916420000000001,HARVESTER,1.17352,0.0002571428571428288,31.203642537807433,1.5601821268903717,0.8944444444443582,0.038888888889147946,2025-12-15 03:50:00+00:00,0.25,0.2,TARGET,0.05,78.63317919527472
122,2025-12-15 03:50:00+00:00,NZD_JPY__monday__sydney,NZD_JPY,SHORT,0.7027262,HARVESTER,89.695,0.05421428571428472,31.453271678109893,1.5726635839054945,0.7931488801052716,0.0,2025-12-15 03:55:00+00:00,0.25,0.2,TARGET,0.05,78.94771191205582
123,2025-12-15 03:50:00+00:00,GBP_JPY__monday__asia,GBP_JPY,SHORT,0.672299,HARVESTER,207.592,0.06007142857143118,31.453271678109893,1.5726635839054945,0.06658739595750887,1.0986920332932186,2025-12-15 03:55:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,78.31864647849362
124,2025-12-15 03:55:00+00:00,USD_JPY__monday__sydney,USD_JPY,LONG,0.7181413999999999,HARVESTER,155.458,0.05878571428571482,31.327458591397452,1.5663729295698725,0.0,2.2624544349940705,2025-12-15 04:00:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,77.69209730666567
125,2025-12-15 03:55:00+00:00,USD_JPY__monday__sydney,USD_JPY,LONG,0.7181413999999999,HARVESTER,155.458,0.05878571428571482,31.327458591397452,1.5663729295698725,0.0,2.2624544349940705,2025-12-15 04:00:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,77.06554813483773
126,2025-12-15 04:00:00+00:00,GBP_JPY__monday__asia,GBP_JPY,SHORT,0.7508231999999999,HARVESTER,207.546,0.06478571428571708,30.82621925393509,1.5413109626967545,1.1422271223811788,0.0,2025-12-15 04:05:00+00:00,0.25,0.2,TARGET,0.05,77.37381032737707
127,2025-12-15 04:00:00+00:00,GBP_JPY__monday__asia,GBP_JPY,SHORT,0.7508231999999999,HARVESTER,207.546,0.06478571428571708,30.82621925393509,1.5413109626967545,1.1422271223811788,0.0,2025-12-15 04:05:00+00:00,0.25,0.2,TARGET,0.05,77.68207251991642
128,2025-12-15 04:05:00+00:00,GBP_JPY__monday__asia,GBP_JPY,SHORT,0.7120112000000001,HARVESTER,207.482,0.06550000000000214,31.07282900796657,1.5536414503983285,0.27480916030534497,0.5343511450380984,2025-12-15 04:10:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,77.06061593975708
129,2025-12-15 04:05:00+00:00,GBP_JPY__monday__asia,GBP_JPY,SHORT,0.7120112000000001,HARVESTER,207.482,0.06550000000000214,31.07282900796657,1.5536414503983285,0.27480916030534497,0.5343511450380984,2025-12-15 04:10:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,76.43915935959775
130,2025-12-15 04:11:00+00:00,USD_CHF__monday__asia,USD_CHF,LONG,0.6304803999999999,HARVESTER,0.79616,0.0001892857142857093,30.5756637438391,1.528783187191955,0.21132075471719802,0.7396226415096065,2025-12-15 04:20:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,75.82764608472097
131,2025-12-15 04:11:00+00:00,USD_CHF__monday__sydney,USD_CHF,LONG,0.6189804000000001,HARVESTER,0.79616,0.0001892857142857093,30.5756637438391,1.528783187191955,0.21132075471719802,0.7396226415096065,2025-12-15 04:20:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,75.21613280984418
132,2025-12-15 04:20:00+00:00,USD_JPY__monday__sydney,USD_JPY,SHORT,0.7832916,HARVESTER,155.336,0.05578571428571471,30.086453123937673,1.5043226561968837,1.3623559539056307,0.0,2025-12-15 04:25:00+00:00,0.25,0.2,TARGET,0.05,75.51699734108357
133,2025-12-15 04:20:00+00:00,USD_JPY__monday__asia,USD_JPY,SHORT,0.7832916,HARVESTER,155.336,0.05578571428571471,30.086453123937673,1.5043226561968837,1.3623559539056307,0.0,2025-12-15 04:25:00+00:00,0.25,0.2,TARGET,0.05,75.81786187232294
134,2025-12-15 04:25:00+00:00,USD_CAD__monday__asia,USD_CAD,SHORT,0.6559647999999999,HARVESTER,1.37691,0.00018071428571429595,30.32714474892917,1.5163572374464587,0.6640316205539861,0.055335968378577315,2025-12-15 04:30:00+00:00,0.25,0.2,TARGET,0.05,76.12113331981223
135,2025-12-15 04:25:00+00:00,USD_CAD__monday__asia,USD_CAD,SHORT,0.6559647999999999,HARVESTER,1.37691,0.00018071428571429595,30.32714474892917,1.5163572374464587,0.6640316205539861,0.055335968378577315,2025-12-15 04:30:00+00:00,0.25,0.2,TARGET,0.05,76.42440476730152
136,2025-12-15 04:30:00+00:00,USD_JPY__monday__asia,USD_JPY,SHORT,0.7279285999999999,HARVESTER,155.254,0.054785714285716026,30.56976190692061,1.5284880953460305,0.6753585397648912,0.03650586701451474,2025-12-15 04:35:00+00:00,0.25,0.2,TARGET,0.05,76.73010238637073
137,2025-12-15 04:30:00+00:00,GBP_USD__monday__asia,GBP_USD,LONG,0.7027978,HARVESTER,1.33588,0.0002414285714285829,30.56976190692061,1.5284880953460305,0.12426035502947423,0.5798816568048262,2025-12-15 04:35:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,76.11870714823232
138,2025-12-15 04:35:00+00:00,GBP_JPY__monday__asia,GBP_JPY,SHORT,0.6998428000000001,HARVESTER,207.36,0.06378571428571231,30.44748285929293,1.5223741429646465,0.5330347144460225,0.18812989921613837,2025-12-15 04:40:00+00:00,0.25,0.2,TARGET,0.05,76.42318197682525
139,2025-12-15 04:35:00+00:00,GBP_JPY__monday__asia,GBP_JPY,SHORT,0.6998428000000001,HARVESTER,207.36,0.06378571428571231,30.44748285929293,1.5223741429646465,0.5330347144460225,0.18812989921613837,2025-12-15 04:40:00+00:00,0.25,0.2,TARGET,0.05,76.72765680541818
140,2025-12-15 04:40:00+00:00,USD_JPY__monday__sydney,USD_JPY,SHORT,0.7294874,HARVESTER,155.208,0.05478571428571399,30.69106272216727,1.5345531361083635,0.438070404172118,0.2555410691005751,2025-12-15 04:45:00+00:00,0.25,0.2,TARGET,0.05,77.03456743263985
141,2025-12-15 04:40:00+00:00,USD_JPY__monday__asia,USD_JPY,SHORT,0.7294874,HARVESTER,155.208,0.05478571428571399,30.69106272216727,1.5345531361083635,0.438070404172118,0.2555410691005751,2025-12-15 04:45:00+00:00,0.25,0.2,TARGET,0.05,77.34147805986152
142,2025-12-15 04:45:00+00:00,EUR_JPY__monday__sydney,EUR_JPY,SHORT,0.7134113999999999,HARVESTER,182.115,0.05321428571428401,30.936591223944603,1.5468295611972303,0.0,0.8832214765100399,2025-12-15 04:50:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,76.72274623538263
143,2025-12-15 04:45:00+00:00,EUR_JPY__monday__sydney,EUR_JPY,SHORT,0.7134113999999999,HARVESTER,182.115,0.05321428571428401,30.936591223944603,1.5468295611972303,0.0,0.8832214765100399,2025-12-15 04:50:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,76.10401441090374
144,2025-12-15 04:50:00+00:00,EUR_CHF__monday__asia,EUR_CHF,SHORT,0.6088501999999999,HARVESTER,0.93406,0.0001,30.441605764361498,1.5220802882180748,0.0,1.2000000000000899,2025-12-15 04:55:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,75.49518229561652
145,2025-12-15 04:50:00+00:00,EUR_CHF__monday__asia,EUR_CHF,SHORT,0.6088501999999999,HARVESTER,0.93406,0.0001,30.441605764361498,1.5220802882180748,0.0,1.2000000000000899,2025-12-15 04:55:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,74.88635018032929
146,2025-12-15 04:55:00+00:00,NZD_USD__monday__asia,NZD_USD,LONG,0.7673742,HARVESTER,0.5775,0.00022999999999999212,29.954540072131714,1.4977270036065857,0.4347826086956192,0.0,2025-12-15 05:00:00+00:00,0.25,0.2,TARGET,0.05,75.1858955810506
147,2025-12-15 04:55:00+00:00,NZD_USD__monday__asia,NZD_USD,LONG,0.7673742,HARVESTER,0.5775,0.00022999999999999212,29.954540072131714,1.4977270036065857,0.4347826086956192,0.0,2025-12-15 05:00:00+00:00,0.25,0.2,TARGET,0.05,75.48544098177192
148,2025-12-15 05:00:00+00:00,NZD_USD__monday__asia,NZD_USD,LONG,0.6982952000000001,HARVESTER,0.57755,0.00020285714285713956,30.19417639270877,1.5097088196354385,0.4436619718311632,0.24647887323941348,2025-12-15 05:05:00+00:00,0.25,0.2,TARGET,0.05,75.787382745699
149,2025-12-15 05:00:00+00:00,NZD_USD__monday__asia,NZD_USD,LONG,0.6982952000000001,HARVESTER,0.57755,0.00020285714285713956,30.19417639270877,1.5097088196354385,0.4436619718311632,0.24647887323941348,2025-12-15 05:05:00+00:00,0.25,0.2,TARGET,0.05,76.0893245096261
150,2025-12-15 05:05:00+00:00,NZD_USD__monday__asia,NZD_USD,LONG,0.6919068,HARVESTER,0.57756,0.00019071428571428215,30.43572980385044,1.521786490192522,1.9925093632961637,0.0,2025-12-15 05:10:00+00:00,0.25,0.2,TARGET,0.05,76.3936818076646
151,2025-12-15 05:05:00+00:00,NZD_USD__monday__asia,NZD_USD,LONG,0.6919068,HARVESTER,0.57756,0.00019071428571428215,30.43572980385044,1.521786490192522,1.9925093632961637,0.0,2025-12-15 05:10:00+00:00,0.25,0.2,TARGET,0.05,76.69803910570312
152,2025-12-15 05:10:00+00:00,NZD_USD__monday__asia,NZD_USD,LONG,0.7703078,HARVESTER,0.5777,0.00020142857142857462,30.67921564228125,1.5339607821140624,0.595744680851099,0.04964539007069526,2025-12-15 05:15:00+00:00,0.25,0.2,TARGET,0.05,77.00483126212593
153,2025-12-15 05:10:00+00:00,NZD_USD__monday__asia,NZD_USD,LONG,0.7703078,HARVESTER,0.5777,0.00020142857142857462,30.67921564228125,1.5339607821140624,0.595744680851099,0.04964539007069526,2025-12-15 05:15:00+00:00,0.25,0.2,TARGET,0.05,77.31162341854875
154,2025-12-15 05:17:00+00:00,GBP_JPY__monday__asia,GBP_JPY,SHORT,0.6677725999999999,HARVESTER,207.314,0.05385714285713813,30.924649367419498,1.546232468370975,0.48275862068936404,0.1299734748011653,2025-12-15 05:20:00+00:00,0.25,0.2,TARGET,0.05,77.62086991222294
155,2025-12-15 05:17:00+00:00,GBP_JPY__monday__asia,GBP_JPY,SHORT,0.6677725999999999,HARVESTER,207.314,0.05385714285713813,30.924649367419498,1.546232468370975,0.48275862068936404,0.1299734748011653,2025-12-15 05:20:00+00:00,0.25,0.2,TARGET,0.05,77.93011640589714
156,2025-12-15 05:20:00+00:00,EUR_JPY__monday__sydney,EUR_JPY,SHORT,0.7053141999999999,HARVESTER,182.105,0.046999999999997044,31.172046562358858,1.5586023281179429,1.1489361702128817,0.10638297872391891,2025-12-15 05:25:00+00:00,0.25,0.2,TARGET,0.05,78.24183687152073
157,2025-12-15 05:20:00+00:00,EUR_JPY__monday__sydney,EUR_JPY,SHORT,0.7053141999999999,HARVESTER,182.105,0.046999999999997044,31.172046562358858,1.5586023281179429,1.1489361702128817,0.10638297872391891,2025-12-15 05:25:00+00:00,0.25,0.2,TARGET,0.05,78.55355733714433
158,2025-12-15 05:25:00+00:00,NZD_USD__monday__asia,NZD_USD,LONG,0.7419258,HARVESTER,0.57786,0.00018499999999999867,31.42142293485773,1.5710711467428866,1.5135135135132376,0.7567567567569189,2025-12-15 05:30:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,77.92512887844717
159,2025-12-15 05:25:00+00:00,NZD_USD__monday__asia,NZD_USD,LONG,0.7419258,HARVESTER,0.57786,0.00018499999999999867,31.42142293485773,1.5710711467428866,1.5135135135132376,0.7567567567569189,2025-12-15 05:30:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,77.29670041975001
160,2025-12-15 05:30:00+00:00,USD_JPY__monday__asia,USD_JPY,SHORT,0.7386456,HARVESTER,155.126,0.04335714285714687,30.918680167900003,1.5459340083950002,1.107084019769297,0.046128500823283694,2025-12-15 05:35:00+00:00,0.25,0.2,TARGET,0.05,77.60588722142901
161,2025-12-15 05:30:00+00:00,EUR_JPY__monday__asia,EUR_JPY,SHORT,0.7374236,HARVESTER,182.02,0.04650000000000075,30.918680167900003,1.5459340083950002,1.0537634408603398,0.0,2025-12-15 05:35:00+00:00,0.25,0.2,TARGET,0.05,77.91507402310802
162,2025-12-15 05:35:00+00:00,USD_JPY__monday__asia,USD_JPY,SHORT,0.6708252,HARVESTER,155.112,0.04521428571428844,31.16602960924321,1.5583014804621604,0.8404423380722319,0.0,2025-12-15 05:40:00+00:00,0.25,0.2,TARGET,0.05,78.22673431920045
163,2025-12-15 05:35:00+00:00,USD_JPY__monday__asia,USD_JPY,SHORT,0.6708252,HARVESTER,155.112,0.04521428571428844,31.16602960924321,1.5583014804621604,0.8404423380722319,0.0,2025-12-15 05:40:00+00:00,0.25,0.2,TARGET,0.05,78.53839461529287
164,2025-12-15 05:40:00+00:00,USD_JPY__monday__asia,USD_JPY,SHORT,0.7081276,HARVESTER,155.089,0.042285714285717244,31.41535784611715,1.5707678923058574,0.3074324324325346,0.07094594594627975,2025-12-15 05:45:00+00:00,0.25,0.2,TARGET,0.05,78.85254819375405
165,2025-12-15 05:40:00+00:00,USD_JPY__monday__asia,USD_JPY,SHORT,0.7081276,HARVESTER,155.089,0.042285714285717244,31.41535784611715,1.5707678923058574,0.3074324324325346,0.07094594594627975,2025-12-15 05:45:00+00:00,0.25,0.2,TARGET,0.05,79.16670177221522
166,2025-12-15 05:45:00+00:00,EUR_JPY__monday__asia,EUR_JPY,SHORT,0.7649230000000001,HARVESTER,181.963,0.042428571428571,31.666680708886087,1.5833340354443044,0.0,1.107744107744049,2025-12-15 05:50:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,78.5333681580375
167,2025-12-15 05:45:00+00:00,GBP_JPY__monday__asia,GBP_JPY,SHORT,0.7517286,HARVESTER,207.212,0.05092857142857099,31.666680708886087,1.5833340354443044,0.0,1.492286115007454,2025-12-15 05:50:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,77.90003454385979
168,2025-12-15 05:50:00+00:00,USD_CAD__monday__asia,USD_CAD,SHORT,0.711908,HARVESTER,1.37652,0.00013071428571426974,31.160013817543913,1.5580006908771957,0.8415300546453285,0.1530054644818954,2025-12-15 05:55:00+00:00,0.25,0.2,TARGET,0.05,78.21163468203522
169,2025-12-15 05:50:00+00:00,USD_CAD__monday__asia,USD_CAD,SHORT,0.711908,HARVESTER,1.37652,0.00013071428571426974,31.160013817543913,1.5580006908771957,0.8415300546453285,0.1530054644818954,2025-12-15 05:55:00+00:00,0.25,0.2,TARGET,0.05,78.52323482021066
170,2025-12-15 05:55:00+00:00,GBP_USD__monday__asia,GBP_USD,LONG,0.7577726,HARVESTER,1.33644,0.000217142857142884,31.409293928084267,1.5704646964042133,0.18421052631492835,1.7039473684207567,2025-12-15 06:00:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,77.89504894164898
171,2025-12-15 05:55:00+00:00,GBP_USD__monday__sydney,GBP_USD,LONG,0.7452726000000001,HARVESTER,1.33644,0.000217142857142884,31.409293928084267,1.5704646964042133,0.18421052631492835,1.7039473684207567,2025-12-15 06:00:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,77.2668630630873
172,2025-12-15 06:03:00+00:00,USD_CAD__monday__asia,USD_CAD,LONG,0.6216314,HARVESTER,1.37672,0.00013857142857141649,30.90674522523492,1.545337261261746,0.7938144329901532,0.5051546391754064,2025-12-15 06:05:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,76.6487281585826
173,2025-12-15 06:03:00+00:00,USD_CAD__monday__asia,USD_CAD,LONG,0.6216314,HARVESTER,1.37672,0.00013857142857141649,30.90674522523492,1.545337261261746,0.7938144329901532,0.5051546391754064,2025-12-15 06:05:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,76.0305932540779
174,2025-12-15 06:05:00+00:00,GBP_USD__monday__asia,GBP_USD,SHORT,0.652609,HARVESTER,1.33608,0.0002550000000000211,30.412237301631162,1.520611865081558,0.1568627450981831,0.5490196078432055,2025-12-15 06:10:00+00:00,-0.35,-0.39999999999999997,CUT,0.05,75.42234850804527
