trade_id,cluster_id,entry_time,exit_time,direction,distance,entry_mode,static_pips,aee_pips,static_R,aee_R,static_reason,aee_reason
T0142,LONG_1.5_005,2024-01-15T15:35:00.000000000Z,2024-01-15T15:35:00.000000000Z,LONG,1.5,harvester,-1.5,6.500000000000394,-1.0,4.333333333333596,SL_HIT,HOLD
T0143,LONG_1.5_005,2024-01-15T15:38:00.000000000Z,2024-01-15T15:38:00.000000000Z,LONG,1.5,harvester,1.5,9.00000000000123,1.0,6.00000000000082,TP_HIT,HOLD
T0144,LONG_1.5_005,2024-01-15T15:41:00.000000000Z,2024-01-15T15:41:00.000000000Z,LONG,1.5,harvester,1.5,8.00000000000134,1.0,5.3333333333342265,TP_HIT,HOLD
T0145,LONG_1.5_005,2024-01-15T15:44:00.000000000Z,2024-01-15T15:44:00.000000000Z,LONG,1.5,harvester,1.5,6.00000000000156,1.0,4.00000000000104,TP_HIT,HOLD
T0146,LONG_1.5_005,2024-01-15T15:47:00.000000000Z,2024-01-15T15:47:00.000000000Z,LONG,1.5,harvester,1.5,5.1000000000001044,1.0,3.4000000000000696,TP_HIT,HOLD
T0147,LONG_1.5_005,2024-01-15T15:50:00.000000000Z,2024-01-15T15:50:00.000000000Z,LONG,1.5,harvester,1.5,0.5000000000010552,1.0,0.33333333333403675,TP_HIT,HOLD
T0148,LONG_1.5_005,2024-01-15T15:53:00.000000000Z,2024-01-15T15:53:00.000000000Z,LONG,1.5,harvester,1.5,0.2999999999997449,1.0,0.19999999999982995,TP_HIT,HARVEST
T0149,LONG_1.5_005,2024-01-15T15:56:00.000000000Z,2024-01-15T15:56:00.000000000Z,LONG,1.5,harvester,1.5,0.10000000000065512,1.0,0.06666666666710341,TP_HIT,HARVEST
T0150,LONG_1.5_005,2024-01-15T15:59:00.000000000Z,2024-01-15T15:59:00.000000000Z,LONG,1.5,harvester,-1.5,-1.5,-1.0,-1.0,SL_HIT,HOLD
T0151,LONG_1.5_005,2024-01-15T16:02:00.000000000Z,2024-01-15T16:02:00.000000000Z,LONG,1.5,harvester,-1.5,-1.5,-1.0,-1.0,SL_HIT,HOLD
T0152,LONG_1.5_005,2024-01-15T16:05:00.000000000Z,2024-01-15T16:05:00.000000000Z,LONG,1.5,harvester,1.5,0.2999999999997449,1.0,0.19999999999982995,TP_HIT,HARVEST
T0153,LONG_1.5_005,2024-01-15T16:08:00.000000000Z,2024-01-15T16:08:00.000000000Z,LONG,1.5,harvester,1.5,0.20000000000131024,1.0,0.13333333333420683,TP_HIT,HARVEST
T0154,LONG_1.5_005,2024-01-15T16:11:00.000000000Z,2024-01-15T16:11:00.000000000Z,LONG,1.5,harvester,1.5,0.2999999999997449,1.0,0.19999999999982995,TP_HIT,HARVEST
T0155,LONG_1.5_005,2024-01-15T16:14:00.000000000Z,2024-01-15T16:14:00.000000000Z,LONG,1.5,harvester,1.5,0.2999999999997449,1.0,0.19999999999982995,TP_HIT,HARVEST
T0156,LONG_1.5_005,2024-01-15T16:17:00.000000000Z,2024-01-15T16:17:00.000000000Z,LONG,1.5,harvester,-1.5,-1.5,-1.0,-1.0,SL_HIT,HOLD
T0157,LONG_1.5_005,2024-01-15T16:20:00.000000000Z,2024-01-15T16:20:00.000000000Z,LONG,1.5,harvester,1.5,0.0,1.0,0.0,TP_HIT,HOLD
T0158,LONG_1.5_005,2024-01-15T16:23:00.000000000Z,2024-01-15T16:23:00.000000000Z,LONG,1.5,harvester,1.5,-1.5,1.0,-1.0,TP_HIT,HOLD
T0159,LONG_1.5_005,2024-01-15T16:26:00.000000000Z,2024-01-15T16:26:00.000000000Z,LONG,1.5,harvester,1.5,-1.5,1.0,-1.0,TP_HIT,HOLD
T0160,LONG_1.5_005,2024-01-15T16:29:00.000000000Z,2024-01-15T16:29:00.000000000Z,LONG,1.5,harvester,-1.5,-1.5,-1.0,-1.0,SL_HIT,HOLD
T0161,LONG_1.5_005,2024-01-15T16:32:00.000000000Z,2024-01-15T16:32:00.000000000Z,LONG,1.5,harvester,1.5,-1.5,1.0,-1.0,TP_HIT,HOLD
T0162,LONG_1.5_006,2024-01-15T16:42:00.000000000Z,2024-01-15T16:42:00.000000000Z,LONG,1.5,harvester,1.5,-0.8999999999992347,1.0,-0.5999999999994898,TP_HIT,HOLD
T0163,LONG_1.5_006,2024-01-15T16:46:00.000000000Z,2024-01-15T16:46:00.000000000Z,LONG,1.5,harvester,-1.5,-1.5,-1.0,-1.0,SL_HIT,HOLD
T0164,LONG_2.5_001,2024-01-15T08:02:00.000000000Z,2024-01-15T08:02:00.000000000Z,LONG,2.5,harvester,2.5,-2.5,1.0,-1.0,TP_HIT,PANIC
T0165,LONG_2.5_001,2024-01-15T08:05:00.000000000Z,2024-01-15T08:05:00.000000000Z,LONG,2.5,harvester,2.5,-2.5,1.0,-1.0,TP_HIT,PANIC
T0166,LONG_2.5_001,2024-01-15T08:08:00.000000000Z,2024-01-15T08:08:00.000000000Z,LONG,2.5,harvester,2.5,-2.5,1.0,-1.0,TP_HIT,PANIC
T0167,LONG_2.5_001,2024-01-15T08:11:00.000000000Z,2024-01-15T08:11:00.000000000Z,LONG,2.5,harvester,-2.5,-2.5,-1.0,-1.0,SL_HIT,PANIC
T0168,LONG_2.5_001,2024-01-15T08:14:00.000000000Z,2024-01-15T08:14:00.000000000Z,LONG,2.5,harvester,-2.5,-2.5,-1.0,-1.0,SL_HIT,PANIC
T0169,LONG_2.5_001,2024-01-15T08:17:00.000000000Z,2024-01-15T08:17:00.000000000Z,LONG,2.5,harvester,2.5,-2.5,1.0,-1.0,TP_HIT,PANIC
T0170,LONG_2.5_001,2024-01-15T08:20:00.000000000Z,2024-01-15T08:20:00.000000000Z,LONG,2.5,harvester,2.5,-2.5,1.0,-1.0,TP_HIT,PANIC
T0171,LONG_2.5_001,2024-01-15T08:23:00.000000000Z,2024-01-15T08:23:00.000000000Z,LONG,2.5,harvester,-2.5,-2.5,-1.0,-1.0,SL_HIT,PANIC
T0172,LONG_2.5_002,2024-01-15T09:16:00.000000000Z,2024-01-15T09:16:00.000000000Z,LONG,2.5,harvester,2.5,-2.5,1.0,-1.0,TP_HIT,PANIC
T0173,LONG_2.5_002,2024-01-15T09:19:00.000000000Z,2024-01-15T09:19:00.000000000Z,LONG,2.5,harvester,2.5,-2.5,1.0,-1.0,TP_HIT,PANIC
T0174,LONG_2.5_002,2024-01-15T09:22:00.000000000Z,2024-01-15T09:22:00.000000000Z,LONG,2.5,harvester,-2.5,-2.5,-1.0,-1.0,SL_HIT,PANIC
T0175,LONG_2.5_002,2024-01-15T09:25:00.000000000Z,2024-01-15T09:25:00.000000000Z,LONG,2.5,harvester,2.5,-2.5,1.0,-1.0,TP_HIT,PANIC
T0176,LONG_2.5_002,2024-01-15T09:28:00.000000000Z,2024-01-15T09:28:00.000000000Z,LONG,2.5,harvester,-2.5,-2.5,-1.0,-1.0,SL_HIT,PANIC
T0177,LONG_2.5_003,2024-01-15T09:38:00.000000000Z,2024-01-15T09:38:00.000000000Z,LONG,2.5,harvester,2.5,-2.5,1.0,-1.0,TP_HIT,PANIC
T0178,LONG_2.5_003,2024-01-15T09:41:00.000000000Z,2024-01-15T09:41:00.000000000Z,LONG,2.5,harvester,-2.5,-2.5,-1.0,-1.0,SL_HIT,PANIC
T0179,LONG_2.5_003,2024-01-15T09:44:00.000000000Z,2024-01-15T09:44:00.000000000Z,LONG,2.5,harvester,-2.5,-2.5,-1.0,-1.0,SL_HIT,PANIC
T0180,LONG_2.5_003,2024-01-15T09:47:00.000000000Z,2024-01-15T09:47:00.000000000Z,LONG,2.5,harvester,2.5,-2.5,1.0,-1.0,TP_HIT,PANIC
T0181,LONG_2.5_003,2024-01-15T09:50:00.000000000Z,2024-01-15T09:50:00.000000000Z,LONG,2.5,harvester,-2.5,-2.5,-1.0,-1.0,SL_HIT,PANIC
T0182,LONG_2.5_003,2024-01-15T09:53:00.000000000Z,2024-01-15T09:53:00.000000000Z,LONG,2.5,harvester,-2.5,-2.5,-1.0,-1.0,SL_HIT,PANIC
T0183,LONG_2.5_003,2024-01-15T09:56:00.000000000Z,2024-01-15T09:56:00.000000000Z,LONG,2.5,harvester,-2.5,-2.5,-1.0,-1.0,SL_HIT,PANIC
T0184,LONG_2.5_003,2024-01-15T09:59:00.000000000Z,2024-01-15T09:59:00.000000000Z,LONG,2.5,harvester,-2.5,-2.5,-1.0,-1.0,SL_HIT,PANIC
T0185,LONG_2.5_003,2024-01-15T10:02:00.000000000Z,2024-01-15T10:02:00.000000000Z,LONG,2.5,harvester,-2.5,-2.5,-1.0,-1.0,SL_HIT,PANIC
T0186,LONG_2.5_003,2024-01-15T10:05:00.000000000Z,2024-01-15T10:05:00.000000000Z,LONG,2.5,harvester,-2.5,-2.5,-1.0,-1.0,SL_HIT,PANIC
T0187,LONG_2.5_003,2024-01-15T10:08:00.000000000Z,2024-01-15T10:08:00.000000000Z,LONG,2.5,harvester,-2.5,-2.5,-1.0,-1.0,SL_HIT,PANIC
T0188,LONG_2.5_003,2024-01-15T10:11:00.000000000Z,2024-01-15T10:11:00.000000000Z,LONG,2.5,harvester,-2.5,5.299999999999194,-1.0,2.1199999999996777,SL_HIT,HOLD
T0189,LONG_2.5_003,2024-01-15T10:14:00.000000000Z,2024-01-15T10:14:00.000000000Z,LONG,2.5,harvester,-2.5,4.100000000000215,-1.0,1.6400000000000858,SL_HIT,HOLD
T0190,LONG_2.5_003,2024-01-15T10:17:00.000000000Z,2024-01-15T10:17:00.000000000Z,LONG,2.5,harvester,2.5,0.5000000000010552,1.0,0.20000000000042206,TP_HIT,HARVEST
T0191,LONG_2.5_003,2024-01-15T10:20:00.000000000Z,2024-01-15T10:20:00.000000000Z,LONG,2.5,harvester,2.5,10.900000000000354,1.0,4.3600000000001415,TP_HIT,HOLD
T0192,LONG_2.5_003,2024-01-15T10:23:00.000000000Z,2024-01-15T10:23:00.000000000Z,LONG,2.5,harvester,2.5,10.599999999998388,1.0,4.239999999999355,TP_HIT,HOLD
T0193,LONG_2.5_003,2024-01-15T10:26:00.000000000Z,2024-01-15T10:26:00.000000000Z,LONG,2.5,harvester,2.5,14.300000000000423,1.0,5.720000000000169,TP_HIT,HOLD
T0194,LONG_2.5_003,2024-01-15T10:29:00.000000000Z,2024-01-15T10:29:00.000000000Z,LONG,2.5,harvester,2.5,15.799999999999148,1.0,6.319999999999659,TP_HIT,HOLD
T0195,LONG_2.5_003,2024-01-15T10:32:00.000000000Z,2024-01-15T10:32:00.000000000Z,LONG,2.5,harvester,2.5,15.499999999999403,1.0,6.199999999999761,TP_HIT,HOLD
T0196,LONG_2.5_003,2024-01-15T10:35:00.000000000Z,2024-01-15T10:35:00.000000000Z,LONG,2.5,harvester,2.5,19.400000000000528,1.0,7.760000000000211,TP_HIT,HOLD
T0197,LONG_2.5_003,2024-01-15T10:38:00.000000000Z,2024-01-15T10:38:00.000000000Z,LONG,2.5,harvester,2.5,20.400000000000418,1.0,8.160000000000167,TP_HIT,HOLD
T0198,LONG_2.5_003,2024-01-15T10:41:00.000000000Z,2024-01-15T10:41:00.000000000Z,LONG,2.5,harvester,2.5,18.399999999998418,1.0,7.359999999999367,TP_HIT,HOLD
T0199,LONG_2.5_003,2024-01-15T10:44:00.000000000Z,2024-01-15T10:44:00.000000000Z,LONG,2.5,harvester,2.5,15.699999999998493,1.0,6.279999999999397,TP_HIT,HOLD
T0200,LONG_2.5_003,2024-01-15T10:47:00.000000000Z,2024-01-15T10:47:00.000000000Z,LONG,2.5,harvester,2.5,16.100000000001113,1.0,6.440000000000445,TP_HIT,HOLD
T0201,LONG_2.5_003,2024-01-15T10:50:00.000000000Z,2024-01-15T10:50:00.000000000Z,LONG,2.5,harvester,2.5,12.199999999999989,1.0,4.8799999999999955,TP_HIT,HOLD
T0202,LONG_2.5_003,2024-01-15T10:53:00.000000000Z,2024-01-15T10:53:00.000000000Z,LONG,2.5,harvester,2.5,8.399999999999519,1.0,3.3599999999998076,TP_HIT,HOLD
T0203,LONG_2.5_003,2024-01-15T10:56:00.000000000Z,2024-01-15T10:56:00.000000000Z,LONG,2.5,harvester,2.5,9.799999999999809,1.0,3.9199999999999235,TP_HIT,HOLD
T0204,LONG_2.5_003,2024-01-15T10:59:00.000000000Z,2024-01-15T10:59:00.000000000Z,LONG,2.5,harvester,2.5,11.399999999999189,1.0,4.559999999999675,TP_HIT,HOLD
T0205,LONG_2.5_003,2024-01-15T11:02:00.000000000Z,2024-01-15T11:02:00.000000000Z,LONG,2.5,harvester,2.5,13.999999999998458,1.0,5.599999999999383,TP_HIT,HOLD
T0206,LONG_2.5_003,2024-01-15T11:05:00.000000000Z,2024-01-15T11:05:00.000000000Z,LONG,2.5,harvester,2.5,13.000000000000789,1.0,5.2000000000003155,TP_HIT,HOLD
T0207,LONG_2.5_003,2024-01-15T11:08:00.000000000Z,2024-01-15T11:08:00.000000000Z,LONG,2.5,harvester,2.5,11.999999999998678,1.0,4.799999999999471,TP_HIT,HOLD
T0208,LONG_2.5_003,2024-01-15T11:13:00.000000000Z,2024-01-15T11:13:00.000000000Z,LONG,2.5,harvester,2.5,14.599999999997948,1.0,5.839999999999179,TP_HIT,HOLD
T0209,LONG_2.5_003,2024-01-15T11:16:00.000000000Z,2024-01-15T11:16:00.000000000Z,LONG,2.5,harvester,2.5,12.600000000000389,1.0,5.0400000000001555,TP_HIT,HOLD
T0210,LONG_2.5_003,2024-01-15T11:19:00.000000000Z,2024-01-15T11:19:00.000000000Z,LONG,2.5,harvester,2.5,12.499999999999734,1.0,4.999999999999893,TP_HIT,HOLD
T0211,LONG_2.5_003,2024-01-15T11:22:00.000000000Z,2024-01-15T11:22:00.000000000Z,LONG,2.5,harvester,2.5,10.40000000000152,1.0,4.160000000000608,TP_HIT,HOLD
T0212,LONG_2.5_003,2024-01-15T11:25:00.000000000Z,2024-01-15T11:25:00.000000000Z,LONG,2.5,harvester,2.5,6.399999999999739,1.0,2.5599999999998957,TP_HIT,DECAY_EXIT
T0213,LONG_2.5_003,2024-01-15T11:28:00.000000000Z,2024-01-15T11:28:00.000000000Z,LONG,2.5,harvester,2.5,6.099999999999994,1.0,2.4399999999999977,TP_HIT,DECAY_EXIT
T0214,LONG_2.5_003,2024-01-15T11:31:00.000000000Z,2024-01-15T11:31:00.000000000Z,LONG,2.5,harvester,-2.5,4.20000000000087,-1.0,1.6800000000003479,SL_HIT,DECAY_EXIT
T0215,LONG_2.5_003,2024-01-15T11:34:00.000000000Z,2024-01-15T11:34:00.000000000Z,LONG,2.5,harvester,2.5,6.699999999999484,1.0,2.6799999999997937,TP_HIT,DECAY_EXIT
T0216,LONG_2.5_003,2024-01-15T11:37:00.000000000Z,2024-01-15T11:37:00.000000000Z,LONG,2.5,harvester,-2.5,3.9999999999995595,-1.0,1.5999999999998238,SL_HIT,DECAY_EXIT
T0217,LONG_2.5_003,2024-01-15T11:40:00.000000000Z,2024-01-15T11:40:00.000000000Z,LONG,2.5,harvester,-2.5,1.900000000001345,-1.0,0.760000000000538,SL_HIT,DECAY_EXIT
T0218,LONG_2.5_003,2024-01-15T11:43:00.000000000Z,2024-01-15T11:43:00.000000000Z,LONG,2.5,harvester,-2.5,4.20000000000087,-1.0,1.6800000000003479,SL_HIT,DECAY_EXIT
T0219,LONG_2.5_003,2024-01-15T11:46:00.000000000Z,2024-01-15T11:46:00.000000000Z,LONG,2.5,harvester,2.5,7.399999999999629,1.0,2.9599999999998516,TP_HIT,DECAY_EXIT
T0220,LONG_2.5_003,2024-01-15T11:49:00.000000000Z,2024-01-15T11:49:00.000000000Z,LONG,2.5,harvester,-2.5,6.200000000000649,-1.0,2.4800000000002598,SL_HIT,DECAY_EXIT
T0221,LONG_2.5_003,2024-01-15T11:52:00.000000000Z,2024-01-15T11:52:00.000000000Z,LONG,2.5,harvester,2.5,6.800000000000139,1.0,2.7200000000000557,TP_HIT,DECAY_EXIT
T0222,LONG_2.5_003,2024-01-15T11:55:00.000000000Z,2024-01-15T11:55:00.000000000Z,LONG,2.5,harvester,2.5,3.5000000000007248,1.0,1.40000000000029,TP_HIT,DECAY_EXIT
T0223,LONG_2.5_003,2024-01-15T11:58:00.000000000Z,2024-01-15T11:58:00.000000000Z,LONG,2.5,harvester,2.5,-0.8000000000008001,1.0,-0.32000000000032003,TP_HIT,DECAY_EXIT
T0224,LONG_2.5_003,2024-01-15T12:01:00.000000000Z,2024-01-15T12:01:00.000000000Z,LONG,2.5,harvester,2.5,2.80000000000058,1.0,1.120000000000232,TP_HIT,DECAY_EXIT
T0225,LONG_2.5_003,2024-01-15T12:04:00.000000000Z,2024-01-15T12:04:00.000000000Z,LONG,2.5,harvester,2.5,0.20000000000131024,1.0,0.0800000000005241,TP_HIT,HARVEST
T0226,LONG_2.5_003,2024-01-15T12:07:00.000000000Z,2024-01-15T12:07:00.000000000Z,LONG,2.5,harvester,2.5,-2.5,1.0,-1.0,TP_HIT,PANIC
T0227,LONG_2.5_003,2024-01-15T12:10:00.000000000Z,2024-01-15T12:10:00.000000000Z,LONG,2.5,harvester,2.5,-2.5,1.0,-1.0,TP_HIT,PANIC
T0228,LONG_2.5_003,2024-01-15T12:13:00.000000000Z,2024-01-15T12:13:00.000000000Z,LONG,2.5,harvester,-2.5,-2.5,-1.0,-1.0,SL_HIT,PANIC
T0229,LONG_2.5_003,2024-01-15T12:16:00.000000000Z,2024-01-15T12:16:00.000000000Z,LONG,2.5,harvester,-2.5,-2.5,-1.0,-1.0,SL_HIT,PANIC
T0230,LONG_2.5_003,2024-01-15T12:19:00.000000000Z,2024-01-15T12:19:00.000000000Z,LONG,2.5,harvester,-2.5,-2.5,-1.0,-1.0,SL_HIT,PANIC
T0231,LONG_2.5_003,2024-01-15T12:22:00.000000000Z,2024-01-15T12:22:00.000000000Z,LONG,2.5,harvester,-2.5,-2.5,-1.0,-1.0,SL_HIT,PANIC
T0232,LONG_2.5_003,2024-01-15T12:25:00.000000000Z,2024-01-15T12:25:00.000000000Z,LONG,2.5,harvester,-2.5,-2.5,-1.0,-1.0,SL_HIT,PANIC
T0233,LONG_2.5_003,2024-01-15T12:28:00.000000000Z,2024-01-15T12:28:00.000000000Z,LONG,2.5,harvester,-2.5,-2.5,-1.0,-1.0,SL_HIT,PANIC
T0234,LONG_2.5_003,2024-01-15T12:31:00.000000000Z,2024-01-15T12:31:00.000000000Z,LONG,2.5,harvester,2.5,-2.5,1.0,-1.0,TP_HIT,PANIC
T0235,LONG_2.5_003,2024-01-15T12:34:00.000000000Z,2024-01-15T12:34:00.000000000Z,LONG,2.5,harvester,-2.5,-2.5,-1.0,-1.0,SL_HIT,PANIC
T0236,LONG_2.5_003,2024-01-15T12:37:00.000000000Z,2024-01-15T12:37:00.000000000Z,LONG,2.5,harvester,2.5,-2.5,1.0,-1.0,TP_HIT,PANIC
T0237,LONG_2.5_003,2024-01-15T12:40:00.000000000Z,2024-01-15T12:40:00.000000000Z,LONG,2.5,harvester,2.5,-2.5,1.0,-1.0,TP_HIT,PANIC
T0238,LONG_2.5_003,2024-01-15T12:43:00.000000000Z,2024-01-15T12:43:00.000000000Z,LONG,2.5,harvester,-2.5,-2.5,-1.0,-1.0,SL_HIT,PANIC
T0239,LONG_2.5_003,2024-01-15T12:46:00.000000000Z,2024-01-15T12:46:00.000000000Z,LONG,2.5,harvester,2.5,-2.5,1.0,-1.0,TP_HIT,PANIC
T0240,LONG_2.5_003,2024-01-15T12:49:00.000000000Z,2024-01-15T12:49:00.000000000Z,LONG,2.5,harvester,-2.5,-2.5,-1.0,-1.0,SL_HIT,PANIC
T0241,LONG_2.5_003,2024-01-15T12:52:00.000000000Z,2024-01-15T12:52:00.000000000Z,LONG,2.5,harvester,-2.5,-2.5,-1.0,-1.0,SL_HIT,PANIC
T0242,LONG_2.5_004,2024-01-15T13:04:00.000000000Z,2024-01-15T13:04:00.000000000Z,LONG,2.5,harvester,-2.5,0.40000000000040004,-1.0,0.16000000000016001,SL_HIT,HARVEST
T0243,LONG_2.5_004,2024-01-15T13:07:00.000000000Z,2024-01-15T13:07:00.000000000Z,LONG,2.5,harvester,-2.5,0.9999999999998899,-1.0,0.39999999999995595,SL_HIT,HARVEST
T0244,LONG_2.5_004,2024-01-15T13:10:00.000000000Z,2024-01-15T13:10:00.000000000Z,LONG,2.5,harvester,2.5,-2.5,1.0,-1.0,TP_HIT,PANIC
T0245,LONG_2.5_004,2024-01-15T13:13:00.000000000Z,2024-01-15T13:13:00.000000000Z,LONG,2.5,harvester,2.5,-2.5,1.0,-1.0,TP_HIT,PANIC
T0246,LONG_2.5_004,2024-01-15T13:16:00.000000000Z,2024-01-15T13:16:00.000000000Z,LONG,2.5,harvester,2.5,-2.5,1.0,-1.0,TP_HIT,PANIC
T0247,LONG_2.5_004,2024-01-15T13:19:00.000000000Z,2024-01-15T13:19:00.000000000Z,LONG,2.5,harvester,-2.5,-2.5,-1.0,-1.0,SL_HIT,PANIC
T0248,LONG_2.5_004,2024-01-15T13:22:00.000000000Z,2024-01-15T13:22:00.000000000Z,LONG,2.5,harvester,2.5,0.9999999999998899,1.0,0.39999999999995595,TP_HIT,HARVEST
T0249,LONG_2.5_004,2024-01-15T13:25:00.000000000Z,2024-01-15T13:25:00.000000000Z,LONG,2.5,harvester,2.5,0.20000000000131024,1.0,0.0800000000005241,TP_HIT,HARVEST
T0250,LONG_2.5_004,2024-01-15T13:28:00.000000000Z,2024-01-15T13:28:00.000000000Z,LONG,2.5,harvester,2.5,-2.5,1.0,-1.0,TP_HIT,PANIC
T0251,LONG_2.5_004,2024-01-15T13:31:00.000000000Z,2024-01-15T13:31:00.000000000Z,LONG,2.5,harvester,-2.5,-2.5,-1.0,-1.0,SL_HIT,PANIC
T0252,LONG_2.5_004,2024-01-15T13:34:00.000000000Z,2024-01-15T13:34:00.000000000Z,LONG,2.5,harvester,-2.5,-2.5,-1.0,-1.0,SL_HIT,PANIC
T0253,LONG_2.5_005,2024-01-15T13:41:00.000000000Z,2024-01-15T13:41:00.000000000Z,LONG,2.5,harvester,2.5,-2.5,1.0,-1.0,TP_HIT,PANIC
T0254,LONG_2.5_005,2024-01-15T13:44:00.000000000Z,2024-01-15T13:44:00.000000000Z,LONG,2.5,harvester,-2.5,-2.5,-1.0,-1.0,SL_HIT,PANIC
T0255,LONG_2.5_005,2024-01-15T13:47:00.000000000Z,2024-01-15T13:47:00.000000000Z,LONG,2.5,harvester,2.5,-2.5,1.0,-1.0,TP_HIT,PANIC
T0256,LONG_2.5_005,2024-01-15T13:50:00.000000000Z,2024-01-15T13:50:00.000000000Z,LONG,2.5,harvester,-2.5,-2.5,-1.0,-1.0,SL_HIT,PANIC
T0257,LONG_2.5_006,2024-01-15T14:05:00.000000000Z,2024-01-15T14:05:00.000000000Z,LONG,2.5,harvester,-2.5,-2.5,-1.0,-1.0,SL_HIT,PANIC
T0258,LONG_2.5_006,2024-01-15T14:08:00.000000000Z,2024-01-15T14:08:00.000000000Z,LONG,2.5,harvester,2.5,3.20000000000098,1.0,1.280000000000392,TP_HIT,HOLD
T0259,LONG_2.5_006,2024-01-15T14:11:00.000000000Z,2024-01-15T14:11:00.000000000Z,LONG,2.5,harvester,2.5,6.399999999999739,1.0,2.5599999999998957,TP_HIT,HOLD
T0260,LONG_2.5_006,2024-01-15T14:14:00.000000000Z,2024-01-15T14:14:00.000000000Z,LONG,2.5,harvester,2.5,9.299999999998754,1.0,3.7199999999995015,TP_HIT,HOLD
T0261,LONG_2.5_006,2024-01-15T14:17:00.000000000Z,2024-01-15T14:17:00.000000000Z,LONG,2.5,harvester,-2.5,8.40000000000174,-1.0,3.3600000000006958,SL_HIT,HOLD
T0262,LONG_2.5_006,2024-01-15T14:20:00.000000000Z,2024-01-15T14:20:00.000000000Z,LONG,2.5,harvester,2.5,11.499999999999844,1.0,4.5999999999999375,TP_HIT,HOLD
T0263,LONG_2.5_006,2024-01-15T14:23:00.000000000Z,2024-01-15T14:23:00.000000000Z,LONG,2.5,harvester,2.5,7.800000000000029,1.0,3.1200000000000117,TP_HIT,HOLD
T0264,LONG_2.5_006,2024-01-15T14:26:00.000000000Z,2024-01-15T14:26:00.000000000Z,LONG,2.5,harvester,-2.5,-2.5,-1.0,-1.0,SL_HIT,PANIC
T0265,LONG_2.5_006,2024-01-15T14:29:00.000000000Z,2024-01-15T14:29:00.000000000Z,LONG,2.5,harvester,2.5,6.999999999999229,1.0,2.7999999999996916,TP_HIT,HOLD
T0266,LONG_2.5_006,2024-01-15T14:32:00.000000000Z,2024-01-15T14:32:00.000000000Z,LONG,2.5,harvester,2.5,6.899999999998574,1.0,2.7599999999994296,TP_HIT,HOLD
T0267,LONG_2.5_006,2024-01-15T14:35:00.000000000Z,2024-01-15T14:35:00.000000000Z,LONG,2.5,harvester,2.5,0.1999999999990898,1.0,0.07999999999963592,TP_HIT,HARVEST
T0268,LONG_2.5_006,2024-01-15T14:38:00.000000000Z,2024-01-15T14:38:00.000000000Z,LONG,2.5,harvester,2.5,6.099999999999994,1.0,2.4399999999999977,TP_HIT,HOLD
T0269,LONG_2.5_006,2024-01-15T14:41:00.000000000Z,2024-01-15T14:41:00.000000000Z,LONG,2.5,harvester,-2.5,-2.5,-1.0,-1.0,SL_HIT,PANIC
T0270,LONG_2.5_006,2024-01-15T14:44:00.000000000Z,2024-01-15T14:44:00.000000000Z,LONG,2.5,harvester,2.5,-2.5,1.0,-1.0,TP_HIT,PANIC
T0271,LONG_2.5_006,2024-01-15T14:47:00.000000000Z,2024-01-15T14:47:00.000000000Z,LONG,2.5,harvester,2.5,9.600000000000719,1.0,3.8400000000002876,TP_HIT,HOLD
T0272,LONG_2.5_006,2024-01-15T14:50:00.000000000Z,2024-01-15T14:50:00.000000000Z,LONG,2.5,harvester,2.5,11.000000000001009,1.0,4.400000000000404,TP_HIT,HOLD
T0273,LONG_2.5_006,2024-01-15T14:53:00.000000000Z,2024-01-15T14:53:00.000000000Z,LONG,2.5,harvester,2.5,0.1999999999990898,1.0,0.07999999999963592,TP_HIT,HARVEST
T0274,LONG_2.5_006,2024-01-15T14:56:00.000000000Z,2024-01-15T14:56:00.000000000Z,LONG,2.5,harvester,2.5,7.099999999999884,1.0,2.8399999999999537,TP_HIT,HOLD
T0275,LONG_2.5_006,2024-01-15T14:59:00.000000000Z,2024-01-15T14:59:00.000000000Z,LONG,2.5,harvester,-2.5,-2.5,-1.0,-1.0,SL_HIT,PANIC
T0276,LONG_2.5_006,2024-01-15T15:02:00.000000000Z,2024-01-15T15:02:00.000000000Z,LONG,2.5,harvester,2.5,6.500000000000394,1.0,2.6000000000001577,TP_HIT,HOLD
T0277,LONG_2.5_006,2024-01-15T15:05:00.000000000Z,2024-01-15T15:05:00.000000000Z,LONG,2.5,harvester,-2.5,-2.5,-1.0,-1.0,SL_HIT,PANIC
T0278,LONG_2.5_006,2024-01-15T15:08:00.000000000Z,2024-01-15T15:08:00.000000000Z,LONG,2.5,harvester,-2.5,-2.5,-1.0,-1.0,SL_HIT,PANIC
T0279,LONG_2.5_006,2024-01-15T15:11:00.000000000Z,2024-01-15T15:11:00.000000000Z,LONG,2.5,harvester,-2.5,7.200000000000539,-1.0,2.8800000000002157,SL_HIT,HOLD
T0280,LONG_2.5_006,2024-01-15T15:14:00.000000000Z,2024-01-15T15:14:00.000000000Z,LONG,2.5,harvester,2.5,7.200000000000539,1.0,2.8800000000002157,TP_HIT,HOLD
T0281,LONG_2.5_006,2024-01-15T15:17:00.000000000Z,2024-01-15T15:17:00.000000000Z,LONG,2.5,harvester,2.5,5.700000000001815,1.0,2.280000000000726,TP_HIT,HOLD
