cluster_id,distance,direction,timestamp,session,weekday,pre_range_pips,pre_trend_pips,pre_volatility,pre_speed,pre_efficiency,minutes_from_cluster_start,minutes_to_cluster_end,cluster_progress
LONG_2.5_006,2.5,LONG,2024-01-15T16:16:00.000000000Z,other,monday,1.8999999999991246,-0.5999999999994898,0.5999999999994898,0.9999999999987796,0.1,131,13,0.9097222222222222
LONG_2.5_006,2.5,LONG,2024-01-15T16:17:00.000000000Z,other,monday,1.8999999999991246,0.1999999999990898,0.6599999999992168,0.8999999999986796,0.030303030302928354,132,12,0.9166666666666666
LONG_2.5_006,2.5,LONG,2024-01-15T16:18:00.000000000Z,other,monday,1.8999999999991246,-0.700000000000145,0.7499999999991402,0.8999999999986796,0.09333333333345965,133,11,0.9236111111111112
LONG_2.5_006,2.5,LONG,2024-01-15T16:19:00.000000000Z,other,monday,2.2999999999995246,-1.5999999999993797,0.8199999999989327,0.8999999999986796,0.19512195121969053,134,10,0.9305555555555556
LONG_2.5_006,2.5,LONG,2024-01-15T16:20:00.000000000Z,other,monday,2.2999999999995246,-2.2999999999995246,0.7499999999989182,0.6249999999990985,0.3066666666670456,135,9,0.9375
LONG_2.5_006,2.5,LONG,2024-01-15T16:21:00.000000000Z,other,monday,2.1999999999988695,-0.700000000000145,0.7299999999990092,0.6249999999996536,0.09589041095905411,136,8,0.9444444444444444
LONG_2.5_006,2.5,LONG,2024-01-15T16:22:00.000000000Z,other,monday,2.1999999999988695,-0.4999999999988347,0.7499999999991402,0.4499999999996174,0.06666666666658772,137,7,0.9513888888888888
LONG_2.5_006,2.5,LONG,2024-01-15T16:23:00.000000000Z,other,monday,2.1999999999988695,1.7000000000000348,0.7499999999993623,0.5250000000001087,0.22666666666686405,138,6,0.9583333333333334
LONG_2.5_006,2.5,LONG,2024-01-15T16:24:00.000000000Z,other,monday,2.1999999999988695,0.1999999999990898,0.6999999999994788,0.6500000000003725,0.028571428571319814,139,5,0.9652777777777778
LONG_2.5_006,2.5,LONG,2024-01-15T16:25:00.000000000Z,other,monday,2.1999999999988695,-0.700000000000145,0.6299999999996864,0.5000000000005,0.11111111111118943,140,4,0.9722222222222222
LONG_2.5_006,2.5,LONG,2024-01-15T16:26:00.000000000Z,other,monday,2.100000000000435,0.8999999999992347,0.5699999999999594,0.5500000000008276,0.15789473684198224,141,3,0.9791666666666666
LONG_2.5_006,2.5,LONG,2024-01-15T16:27:00.000000000Z,other,monday,4.3999999999999595,2.60000000000149,0.740000000000185,0.8750000000007363,0.3513513513514649,142,2,0.9861111111111112
LONG_2.5_006,2.5,LONG,2024-01-15T16:28:00.000000000Z,other,monday,4.500000000000615,3.700000000002035,0.6500000000002615,0.7750000000006363,0.5692307692308534,143,1,0.9930555555555556
LONG_2.5_006,2.5,LONG,2024-01-15T16:29:00.000000000Z,other,monday,5.1000000000001044,5.1000000000001044,0.6300000000003525,0.900000000000345,0.8095238095233731,144,0,1.0
LONG_2.5_007,2.5,LONG,2024-01-15T16:43:00.000000000Z,other,monday,3.300000000001635,-2.300000000001745,0.5500000000004945,0.4250000000000087,0.4181818181817595,0,5,0.0
LONG_2.5_007,2.5,LONG,2024-01-15T16:44:00.000000000Z,other,monday,3.300000000001635,-3.20000000000098,0.46000000000057106,0.3500000000006276,0.6956521739123929,1,4,0.2
LONG_2.5_007,2.5,LONG,2024-01-15T16:45:00.000000000Z,other,monday,2.300000000001745,-1.3999999999980695,0.3200000000005421,0.40000000000095515,0.4374999999986556,2,3,0.4
LONG_2.5_007,2.5,LONG,2024-01-15T16:46:00.000000000Z,other,monday,2.300000000001745,-0.4999999999988347,0.41000000000046555,0.6000000000006,0.12195121951177243,3,2,0.6
LONG_2.5_007,2.5,LONG,2024-01-15T16:47:00.000000000Z,other,monday,2.300000000001745,-0.4999999999988347,0.41000000000046555,0.40000000000040004,0.12195121951177243,4,1,0.8
LONG_2.5_007,2.5,LONG,2024-01-15T16:48:00.000000000Z,other,monday,2.700000000002145,0.40000000000040004,0.500000000000389,0.6500000000003725,0.08000000000001777,5,0,1.0
SHORT_2.5_001,2.5,SHORT,2024-01-15T08:00:00.000000000Z,london,monday,0.0,0.0,0.0,0.0,0.0,0,138,0.0
SHORT_2.5_001,2.5,SHORT,2024-01-15T08:01:00.000000000Z,london,monday,0.1999999999990898,0.1999999999990898,0.1999999999990898,0.1999999999990898,1.0,1,137,0.007246376811594203
SHORT_2.5_001,2.5,SHORT,2024-01-15T08:02:00.000000000Z,london,monday,1.40000000000029,1.40000000000029,0.700000000000145,0.700000000000145,1.0,2,136,0.014492753623188406
SHORT_2.5_001,2.5,SHORT,2024-01-15T08:03:00.000000000Z,london,monday,3.4000000000000696,3.4000000000000696,1.1333333333333566,1.1333333333333566,1.0,3,135,0.021739130434782608
SHORT_2.5_001,2.5,SHORT,2024-01-15T08:04:00.000000000Z,london,monday,3.4000000000000696,2.80000000000058,0.9999999999998899,0.9999999999998899,0.700000000000222,4,134,0.028985507246376812
SHORT_2.5_001,2.5,SHORT,2024-01-15T08:05:00.000000000Z,london,monday,3.4000000000000696,3.2999999999994145,0.8999999999996788,1.074999999999826,0.733333333333465,5,133,0.036231884057971016
SHORT_2.5_001,2.5,SHORT,2024-01-15T08:06:00.000000000Z,london,monday,3.4000000000000696,2.500000000000835,0.8833333333328289,0.974999999999171,0.471698113207974,6,132,0.043478260869565216
SHORT_2.5_001,2.5,SHORT,2024-01-15T08:07:00.000000000Z,london,monday,3.4000000000000696,1.100000000000545,0.9571428571424663,0.8249999999992985,0.16417910447776032,7,131,0.050724637681159424
SHORT_2.5_001,2.5,SHORT,2024-01-15T08:08:00.000000000Z,london,monday,3.4000000000000696,3.1000000000003247,1.0874999999996304,1.174999999999371,0.3563218390806182,8,130,0.057971014492753624
SHORT_2.5_001,2.5,SHORT,2024-01-15T08:09:00.000000000Z,london,monday,5.20000000000076,5.20000000000076,1.1999999999997197,1.574999999999771,0.48148148148166425,9,129,0.06521739130434782
SHORT_2.5_001,2.5,SHORT,2024-01-15T08:10:00.000000000Z,london,monday,5.20000000000076,5.20000000000076,1.0799999999997478,1.3750000000001261,0.48148148148166425,10,128,0.07246376811594203
