instrument,ts,bid,ask,mid
EUR_USD,1769776840.0,1.19311,1.19328,1.19319
EUR_USD,1769776845.0,1.19310,1.19326,1.19318
EUR_USD,1769776850.0,1.19322,1.19337,1.19329
EUR_USD,1769776855.0,1.19321,1.19337,1.19329
EUR_USD,1769776860.0,1.19326,1.19343,1.19334
EUR_USD,1769776865.0,1.19337,1.19353,1.19345
EUR_USD,1769776870.0,1.19336,1.19351,1.19344
EUR_USD,1769776875.0,1.19336,1.19352,1.19344
EUR_USD,1769776880.0,1.19331,1.19348,1.19340
EUR_USD,1769776885.0,1.19336,1.19352,1.19344
EUR_USD,1769776890.0,1.19331,1.19348,1.19340
EUR_USD,1769776895.0,1.19337,1.19352,1.19345
EUR_USD,1769776900.0,1.19348,1.19364,1.19356
EUR_USD,1769776905.0,1.19346,1.19363,1.19354
EUR_USD,1769776910.0,1.19351,1.19367,1.19359
EUR_USD,1769776915.0,1.19339,1.19356,1.19347
EUR_USD,1769776920.0,1.19337,1.19353,1.19345
EUR_USD,1769776925.0,1.19329,1.19346,1.19338
EUR_USD,1769776930.0,1.19315,1.19332,1.19324
EUR_USD,1769776935.0,1.19299,1.19316,1.19307
EUR_USD,1769776940.0,1.19300,1.19316,1.19308
EUR_USD,1769776945.0,1.19300,1.19316,1.19308
EUR_USD,1769776950.0,1.19311,1.19327,1.19319
EUR_USD,1769776955.0,1.19310,1.19327,1.19319
EUR_USD,1769776960.0,1.19302,1.19320,1.19311
EUR_USD,1769776965.0,1.19300,1.19317,1.19308
EUR_USD,1769776970.0,1.19290,1.19306,1.19298
EUR_USD,1769776975.0,1.19289,1.19306,1.19298
EUR_USD,1769776980.0,1.19290,1.19307,1.19299
EUR_USD,1769776985.0,1.19286,1.19303,1.19294
EUR_USD,1769776990.0,1.19282,1.19299,1.19291
EUR_USD,1769776995.0,1.19282,1.19299,1.19291
EUR_USD,1769777000.0,1.19281,1.19298,1.19290
EUR_USD,1769777005.0,1.19284,1.19301,1.19292
EUR_USD,1769777010.0,1.19271,1.19288,1.19279
EUR_USD,1769777015.0,1.19270,1.19286,1.19278
EUR_USD,1769777020.0,1.19265,1.19282,1.19273
EUR_USD,1769777025.0,1.19261,1.19277,1.19269
EUR_USD,1769777030.0,1.19250,1.19267,1.19258
EUR_USD,1769777035.0,1.19254,1.19272,1.19263
EUR_USD,1769777040.0,1.19260,1.19276,1.19268
EUR_USD,1769777045.0,1.19260,1.19276,1.19268
EUR_USD,1769777050.0,1.19260,1.19275,1.19267
EUR_USD,1769777055.0,1.19265,1.19280,1.19273
EUR_USD,1769777060.0,1.19263,1.19279,1.19271
EUR_USD,1769777065.0,1.19262,1.19279,1.19271
EUR_USD,1769777070.0,1.19265,1.19281,1.19273
EUR_USD,1769777075.0,1.19267,1.19284,1.19276
EUR_USD,1769777080.0,1.19265,1.19281,1.19273
EUR_USD,1769777085.0,1.19269,1.19284,1.19277
EUR_USD,1769777090.0,1.19267,1.19284,1.19276
EUR_USD,1769777095.0,1.19260,1.19277,1.19268
EUR_USD,1769777100.0,1.19259,1.19275,1.19267
EUR_USD,1769777105.0,1.19260,1.19276,1.19268
EUR_USD,1769777110.0,1.19254,1.19271,1.19263
EUR_USD,1769777115.0,1.19254,1.19271,1.19263
EUR_USD,1769777120.0,1.19240,1.19259,1.19250
EUR_USD,1769777125.0,1.19241,1.19258,1.19250
EUR_USD,1769777130.0,1.19209,1.19226,1.19218
EUR_USD,1769777135.0,1.19224,1.19242,1.19233
EUR_USD,1769777140.0,1.19212,1.19231,1.19222
EUR_USD,1769777145.0,1.19201,1.19216,1.19209
EUR_USD,1769777150.0,1.19201,1.19220,1.19210
EUR_USD,1769777155.0,1.19214,1.19231,1.19223
EUR_USD,1769777160.0,1.19201,1.19218,1.19210
EUR_USD,1769777165.0,1.19202,1.19218,1.19210
EUR_USD,1769777170.0,1.19201,1.19218,1.19210
EUR_USD,1769777175.0,1.19203,1.19220,1.19211
EUR_USD,1769777180.0,1.19212,1.19229,1.19220
EUR_USD,1769777185.0,1.19216,1.19232,1.19224
EUR_USD,1769777190.0,1.19220,1.19237,1.19229
EUR_USD,1769777195.0,1.19236,1.19252,1.19244
EUR_USD,1769777200.0,1.19227,1.19243,1.19235
EUR_USD,1769777205.0,1.19241,1.19256,1.19249
EUR_USD,1769777210.0,1.19234,1.19252,1.19243
EUR_USD,1769777215.0,1.19221,1.19238,1.19230
EUR_USD,1769777220.0,1.19212,1.19228,1.19220
EUR_USD,1769777225.0,1.19207,1.19223,1.19215
EUR_USD,1769777230.0,1.19212,1.19228,1.19220
EUR_USD,1769777235.0,1.19201,1.19218,1.19210
EUR_USD,1769777240.0,1.19208,1.19225,1.19217
EUR_USD,1769777245.0,1.19218,1.19233,1.19225
EUR_USD,1769777250.0,1.19217,1.19233,1.19225
EUR_USD,1769777255.0,1.19204,1.19219,1.19212
EUR_USD,1769777260.0,1.19202,1.19216,1.19209
EUR_USD,1769777265.0,1.19202,1.19218,1.19210
EUR_USD,1769777270.0,1.19203,1.19220,1.19211
EUR_USD,1769777275.0,1.19209,1.19225,1.19217
EUR_USD,1769777280.0,1.19209,1.19224,1.19217
EUR_USD,1769777285.0,1.19210,1.19226,1.19218
EUR_USD,1769777290.0,1.19211,1.19229,1.19220
EUR_USD,1769777295.0,1.19215,1.19231,1.19223
EUR_USD,1769777300.0,1.19215,1.19231,1.19223
EUR_USD,1769777305.0,1.19217,1.19234,1.19225
EUR_USD,1769777310.0,1.19217,1.19233,1.19225
EUR_USD,1769777315.0,1.19217,1.19233,1.19225
EUR_USD,1769777320.0,1.19212,1.19229,1.19220
EUR_USD,1769777325.0,1.19211,1.19227,1.19219
EUR_USD,1769777330.0,1.19207,1.19223,1.19215
EUR_USD,1769777335.0,1.19212,1.19228,1.19220
EUR_USD,1769777340.0,1.19211,1.19228,1.19219
EUR_USD,1769777345.0,1.19212,1.19228,1.19220
EUR_USD,1769777350.0,1.19206,1.19222,1.19214
EUR_USD,1769777355.0,1.19207,1.19223,1.19215
EUR_USD,1769777360.0,1.19206,1.19223,1.19215
EUR_USD,1769777365.0,1.19209,1.19225,1.19217
EUR_USD,1769777370.0,1.19213,1.19231,1.19222
EUR_USD,1769777375.0,1.19211,1.19228,1.19219
EUR_USD,1769777380.0,1.19216,1.19233,1.19224
EUR_USD,1769777385.0,1.19227,1.19244,1.19236
EUR_USD,1769777390.0,1.19226,1.19242,1.19234
EUR_USD,1769777395.0,1.19223,1.19241,1.19232
EUR_USD,1769777400.0,1.19234,1.19250,1.19242
EUR_USD,1769777405.0,1.19234,1.19250,1.19242
EUR_USD,1769777410.0,1.19247,1.19262,1.19254
EUR_USD,1769777415.0,1.19247,1.19264,1.19256
EUR_USD,1769777420.0,1.19233,1.19250,1.19242
EUR_USD,1769777425.0,1.19228,1.19244,1.19236
EUR_USD,1769777430.0,1.19227,1.19243,1.19235
EUR_USD,1769777435.0,1.19231,1.19246,1.19239
EUR_USD,1769777440.0,1.19225,1.19242,1.19233
EUR_USD,1769777445.0,1.19218,1.19234,1.19226
EUR_USD,1769777450.0,1.19221,1.19239,1.19230
EUR_USD,1769777455.0,1.19223,1.19239,1.19231
EUR_USD,1769777460.0,1.19224,1.19240,1.19232
EUR_USD,1769777465.0,1.19223,1.19240,1.19231
EUR_USD,1769777470.0,1.19220,1.19237,1.19229
EUR_USD,1769777475.0,1.19224,1.19240,1.19232
EUR_USD,1769777480.0,1.19208,1.19225,1.19217
EUR_USD,1769777485.0,1.19209,1.19225,1.19217
EUR_USD,1769777490.0,1.19216,1.19232,1.19224
EUR_USD,1769777495.0,1.19213,1.19231,1.19222
EUR_USD,1769777500.0,1.19215,1.19232,1.19224
EUR_USD,1769777505.0,1.19215,1.19233,1.19224
EUR_USD,1769777510.0,1.19216,1.19234,1.19225
EUR_USD,1769777515.0,1.19218,1.19235,1.19226
EUR_USD,1769777520.0,1.19217,1.19233,1.19225
EUR_USD,1769777525.0,1.19218,1.19234,1.19226
EUR_USD,1769777530.0,1.19217,1.19234,1.19225
EUR_USD,1769777535.0,1.19223,1.19240,1.19231
EUR_USD,1769777540.0,1.19226,1.19242,1.19234
EUR_USD,1769777545.0,1.19223,1.19239,1.19231
EUR_USD,1769777550.0,1.19223,1.19238,1.19230
EUR_USD,1769777555.0,1.19223,1.19239,1.19231
EUR_USD,1769777560.0,1.19228,1.19244,1.19236
EUR_USD,1769777565.0,1.19228,1.19244,1.19236
EUR_USD,1769777570.0,1.19227,1.19241,1.19234
EUR_USD,1769777575.0,1.19229,1.19244,1.19237
EUR_USD,1769777580.0,1.19231,1.19247,1.19239
EUR_USD,1769777585.0,1.19233,1.19248,1.19240
EUR_USD,1769777590.0,1.19234,1.19249,1.19242
EUR_USD,1769777595.0,1.19228,1.19244,1.19236
EUR_USD,1769777600.0,1.19230,1.19244,1.19237
EUR_USD,1769777605.0,1.19230,1.19246,1.19238
EUR_USD,1769777610.0,1.19228,1.19244,1.19236
EUR_USD,1769777615.0,1.19232,1.19249,1.19240
EUR_USD,1769777620.0,1.19229,1.19245,1.19237
EUR_USD,1769777625.0,1.19228,1.19245,1.19237
EUR_USD,1769777630.0,1.19229,1.19245,1.19237
EUR_USD,1769777635.0,1.19233,1.19250,1.19242
EUR_USD,1769777640.0,1.19219,1.19235,1.19227
EUR_USD,1769777645.0,1.19219,1.19236,1.19227
EUR_USD,1769777650.0,1.19219,1.19233,1.19226
EUR_USD,1769777655.0,1.19217,1.19233,1.19225
EUR_USD,1769777660.0,1.19218,1.19235,1.19226
EUR_USD,1769777665.0,1.19217,1.19234,1.19225
EUR_USD,1769777670.0,1.19212,1.19228,1.19220
EUR_USD,1769777675.0,1.19208,1.19225,1.19217
EUR_USD,1769777680.0,1.19207,1.19224,1.19216
EUR_USD,1769777685.0,1.19207,1.19223,1.19215
EUR_USD,1769777690.0,1.19204,1.19220,1.19212
EUR_USD,1769777695.0,1.19172,1.19187,1.19179
EUR_USD,1769777700.0,1.19172,1.19188,1.19180
EUR_USD,1769777705.0,1.19170,1.19185,1.19178
EUR_USD,1769777710.0,1.19156,1.19173,1.19164
EUR_USD,1769777715.0,1.19153,1.19168,1.19161
EUR_USD,1769777720.0,1.19157,1.19172,1.19164
EUR_USD,1769777725.0,1.19166,1.19183,1.19175
EUR_USD,1769777730.0,1.19167,1.19184,1.19176
